0.8218,2.2497,90.0,-0.20066296568086E+03
0.8318,2.2497,90.0,-0.20066580280854E+03
0.8418,2.2497,90.0,-0.20066823097968E+03
0.8518,2.2497,90.0,-0.20067027865243E+03
0.8618,2.2497,90.0,-0.20067197239529E+03
0.8718,2.2497,90.0,-0.20067333701576E+03
0.8818,2.2497,90.0,-0.20067439567862E+03
0.8918,2.2497,90.0,-0.20067517001475E+03
0.9018,2.2497,90.0,-0.20067568022114E+03
0.9118,2.2497,90.0,-0.20067594515281E+03
0.9218,2.2497,90.0,-0.20067598240717E+03
0.9318,2.2497,90.0,-0.20067580840155E+03
0.9418,2.2497,90.0,-0.20067543844425E+03
0.9518,2.2497,90.0,-0.20067488679983E+03
0.9618,2.2497,90.0,-0.20067416674909E+03
0.9718,2.2497,90.0,-0.20067329064415E+03
0.9818,2.2497,90.0,-0.20067226995939E+03
0.9918,2.2497,90.0,-0.20067111533829E+03
1.0018,2.2497,90.0,-0.20066983663694E+03
1.0118,2.2497,90.0,-0.20066844296424E+03
1.0218,2.2497,90.0,-0.20066694271914E+03
0.8218,2.3497,90.0,-0.20066835690420E+03
0.8318,2.3497,90.0,-0.20067130299948E+03
0.8418,2.3497,90.0,-0.20067383956731E+03
0.8518,2.3497,90.0,-0.20067599502145E+03
0.8618,2.3497,90.0,-0.20067779590384E+03
0.8718,2.3497,90.0,-0.20067926701578E+03
0.8818,2.3497,90.0,-0.20068043153874E+03
0.8918,2.3497,90.0,-0.20068131114591E+03
0.9018,2.3497,90.0,-0.20068192610495E+03
0.9118,2.3497,90.0,-0.20068229537283E+03
0.9218,2.3497,90.0,-0.20068243668321E+03
0.9318,2.3497,90.0,-0.20068236662696E+03
0.9418,2.3497,90.0,-0.20068210072636E+03
0.9518,2.3497,90.0,-0.20068165350339E+03
0.9618,2.3497,90.0,-0.20068103854264E+03
0.9718,2.3497,90.0,-0.20068026854922E+03
0.9818,2.3497,90.0,-0.20067935540206E+03
0.9918,2.3497,90.0,-0.20067831020298E+03
1.0018,2.3497,90.0,-0.20067714332198E+03
1.0118,2.3497,90.0,-0.20067586443883E+03
1.0218,2.3497,90.0,-0.20067448258151E+03
0.8218,2.4497,90.0,-0.20067142139860E+03
0.8318,2.4497,90.0,-0.20067443273831E+03
0.8418,2.4497,90.0,-0.20067703383876E+03
0.8518,2.4497,90.0,-0.20067925303321E+03
0.8618,2.4497,90.0,-0.20068111678995E+03
0.8718,2.4497,90.0,-0.20068264984479E+03
0.8818,2.4497,90.0,-0.20068387532334E+03
0.8918,2.4497,90.0,-0.20068481485381E+03
0.9018,2.4497,90.0,-0.20068548867123E+03
0.9118,2.4497,90.0,-0.20068591571353E+03
0.9218,2.4497,90.0,-0.20068611371035E+03
0.9318,2.4497,90.0,-0.20068609926492E+03
0.9418,2.4497,90.0,-0.20068588792969E+03
0.9518,2.4497,90.0,-0.20068549427618E+03
0.9618,2.4497,90.0,-0.20068493195935E+03
0.9718,2.4497,90.0,-0.20068421377716E+03
0.9818,2.4497,90.0,-0.20068335172546E+03
0.9918,2.4497,90.0,-0.20068235704876E+03
1.0018,2.4497,90.0,-0.20068124028706E+03
1.0118,2.4497,90.0,-0.20068001131908E+03
1.0218,2.4497,90.0,-0.20067867940229E+03
0.8218,2.5497,90.0,-0.20067303000893E+03
0.8318,2.5497,90.0,-0.20067607804394E+03
0.8418,2.5497,90.0,-0.20067871516509E+03
0.8518,2.5497,90.0,-0.20068096963112E+03
0.8618,2.5497,90.0,-0.20068286783743E+03
0.8718,2.5497,90.0,-0.20068443444948E+03
0.8818,2.5497,90.0,-0.20068569252590E+03
0.8918,2.5497,90.0,-0.20068666363220E+03
0.9018,2.5497,90.0,-0.20068736794566E+03
0.9118,2.5497,90.0,-0.20068782435226E+03
0.9218,2.5497,90.0,-0.20068805053613E+03
0.9318,2.5497,90.0,-0.20068806306212E+03
0.9418,2.5497,90.0,-0.20068787745208E+03
0.9518,2.5497,90.0,-0.20068750825533E+03
0.9618,2.5497,90.0,-0.20068696911373E+03
0.9718,2.5497,90.0,-0.20068627282186E+03
0.9818,2.5497,90.0,-0.20068543138269E+03
0.9918,2.5497,90.0,-0.20068445605900E+03
1.0018,2.5497,90.0,-0.20068335742106E+03
1.0118,2.5497,90.0,-0.20068214539067E+03
1.0218,2.5497,90.0,-0.20068082928198E+03
0.8218,2.6497,90.0,-0.20067375157231E+03
0.8318,2.6497,90.0,-0.20067681767095E+03
0.8418,2.6497,90.0,-0.20067947219189E+03
0.8518,2.6497,90.0,-0.20068174333344E+03
0.8618,2.6497,90.0,-0.20068365743037E+03
0.8718,2.6497,90.0,-0.20068523908781E+03
0.8818,2.6497,90.0,-0.20068651130476E+03
0.8918,2.6497,90.0,-0.20068749558831E+03
0.9018,2.6497,90.0,-0.20068821205896E+03
0.9118,2.6497,90.0,-0.20068867954801E+03
0.9218,2.6497,90.0,-0.20068891568740E+03
0.9318,2.6497,90.0,-0.20068893699269E+03
0.9418,2.6497,90.0,-0.20068875893970E+03
0.9518,2.6497,90.0,-0.20068839603535E+03
0.9618,2.6497,90.0,-0.20068786188304E+03
0.9718,2.6497,90.0,-0.20068716924321E+03
0.9818,2.6497,90.0,-0.20068633008927E+03
0.9918,2.6497,90.0,-0.20068535565943E+03
1.0018,2.6497,90.0,-0.20068425650467E+03
1.0118,2.6497,90.0,-0.20068304253315E+03
1.0218,2.6497,90.0,-0.20068172305139E+03
0.8218,2.7497,90.0,-0.20067392497586E+03
0.8318,2.7497,90.0,-0.20067699904277E+03
0.8418,2.7497,90.0,-0.20067966100351E+03
0.8518,2.7497,90.0,-0.20068193900933E+03
0.8618,2.7497,90.0,-0.20068385934779E+03
0.8718,2.7497,90.0,-0.20068544657687E+03
0.8818,2.7497,90.0,-0.20068672364879E+03
0.8918,2.7497,90.0,-0.20068771202429E+03
0.9018,2.7497,90.0,-0.20068843177833E+03
0.9118,2.7497,90.0,-0.20068890169754E+03
0.9218,2.7497,90.0,-0.20068913937031E+03
0.9318,2.7497,90.0,-0.20068916126992E+03
0.9418,2.7497,90.0,-0.20068898283135E+03
0.9518,2.7497,90.0,-0.20068861852226E+03
