0.8613,2.4164,90.0,-0.15264348276314E+03
0.8713,2.4164,90.0,-0.15264595096263E+03
0.8813,2.4164,90.0,-0.15264807313546E+03
0.8913,2.4164,90.0,-0.15264987244588E+03
0.9013,2.4164,90.0,-0.15265137065492E+03
0.9113,2.4164,90.0,-0.15265258821116E+03
0.9213,2.4164,90.0,-0.15265354433500E+03
0.9313,2.4164,90.0,-0.15265425709666E+03
0.9413,2.4164,90.0,-0.15265474348854E+03
0.9513,2.4164,90.0,-0.15265501949235E+03
0.9613,2.4164,90.0,-0.15265510014134E+03
0.9713,2.4164,90.0,-0.15265499957796E+03
0.9813,2.4164,90.0,-0.15265473110732E+03
0.9913,2.4164,90.0,-0.15265430724661E+03
1.0013,2.4164,90.0,-0.15265373977064E+03
1.0113,2.4164,90.0,-0.15265303975395E+03
1.0213,2.4164,90.0,-0.15265221760948E+03
1.0313,2.4164,90.0,-0.15265128312406E+03
1.0413,2.4164,90.0,-0.15265024549090E+03
1.0513,2.4164,90.0,-0.15264911333913E+03
1.0613,2.4164,90.0,-0.15264789476071E+03
0.8613,2.5164,90.0,-0.15264792623181E+03
0.8713,2.5164,90.0,-0.15265047994317E+03
0.8813,2.5164,90.0,-0.15265268634688E+03
0.8913,2.5164,90.0,-0.15265456847785E+03
0.9013,2.5164,90.0,-0.15265614797184E+03
0.9113,2.5164,90.0,-0.15265744515748E+03
0.9213,2.5164,90.0,-0.15265847914166E+03
0.9313,2.5164,90.0,-0.15265926788898E+03
0.9413,2.5164,90.0,-0.15265982829539E+03
0.9513,2.5164,90.0,-0.15266017625686E+03
0.9613,2.5164,90.0,-0.15266032673309E+03
0.9713,2.5164,90.0,-0.15266029380684E+03
0.9813,2.5164,90.0,-0.15266009073894E+03
0.9913,2.5164,90.0,-0.15265973001948E+03
1.0013,2.5164,90.0,-0.15265922341537E+03
1.0113,2.5164,90.0,-0.15265858201431E+03
1.0213,2.5164,90.0,-0.15265781626549E+03
1.0313,2.5164,90.0,-0.15265693601726E+03
1.0413,2.5164,90.0,-0.15265595055193E+03
1.0513,2.5164,90.0,-0.15265486861779E+03
1.0613,2.5164,90.0,-0.15265369845852E+03
0.8613,2.6164,90.0,-0.15265054007532E+03
0.8713,2.6164,90.0,-0.15265314806889E+03
0.8813,2.6164,90.0,-0.15265540779253E+03
0.8913,2.6164,90.0,-0.15265734216524E+03
0.9013,2.6164,90.0,-0.15265897270631E+03
0.9113,2.6164,90.0,-0.15266031962827E+03
0.9213,2.6164,90.0,-0.15266140192319E+03
0.9313,2.6164,90.0,-0.15266223744294E+03
0.9413,2.6164,90.0,-0.15266284297374E+03
0.9513,2.6164,90.0,-0.15266323430561E+03
0.9613,2.6164,90.0,-0.15266342629701E+03
0.9713,2.6164,90.0,-0.15266343293494E+03
0.9813,2.6164,90.0,-0.15266326739096E+03
0.9913,2.6164,90.0,-0.15266294207324E+03
1.0013,2.6164,90.0,-0.15266246867501E+03
1.0113,2.6164,90.0,-0.15266185821954E+03
1.0213,2.6164,90.0,-0.15266112110195E+03
1.0313,2.6164,90.0,-0.15266026712794E+03
1.0413,2.6164,90.0,-0.15265930554978E+03
1.0513,2.6164,90.0,-0.15265824509944E+03
1.0613,2.6164,90.0,-0.15265709401938E+03
0.8613,2.7164,90.0,-0.15265195108967E+03
0.8713,2.7164,90.0,-0.15265459181686E+03
0.8813,2.7164,90.0,-0.15265688355624E+03
0.8913,2.7164,90.0,-0.15265884913688E+03
0.9013,2.7164,90.0,-0.15266050998451E+03
0.9113,2.7164,90.0,-0.15266188621537E+03
0.9213,2.7164,90.0,-0.15266299672327E+03
0.9313,2.7164,90.0,-0.15266385926066E+03
0.9413,2.7164,90.0,-0.15266449051435E+03
0.9513,2.7164,90.0,-0.15266490617431E+03
0.9613,2.7164,90.0,-0.15266512100084E+03
0.9713,2.7164,90.0,-0.15266514888422E+03
0.9813,2.7164,90.0,-0.15266500290147E+03
0.9913,2.7164,90.0,-0.15266469536911E+03
1.0013,2.7164,90.0,-0.15266423789213E+03
1.0113,2.7164,90.0,-0.15266364140951E+03
1.0213,2.7164,90.0,-0.15266291623660E+03
1.0313,2.7164,90.0,-0.15266207210448E+03
1.0413,2.7164,90.0,-0.15266111819647E+03
1.0513,2.7164,90.0,-0.15266006318175E+03
1.0613,2.7164,90.0,-0.15265891524707E+03
0.8613,2.8164,90.0,-0.15265257586198E+03
0.8713,2.8164,90.0,-0.15265523536352E+03
0.8813,2.8164,90.0,-0.15265754534005E+03
0.8913,2.8164,90.0,-0.15265952856558E+03
0.9013,2.8164,90.0,-0.15266120640509E+03
0.9113,2.8164,90.0,-0.15266259890898E+03
0.9213,2.8164,90.0,-0.15266372490096E+03
0.9313,2.8164,90.0,-0.15266460205972E+03
0.9413,2.8164,90.0,-0.15266524699509E+03
0.9513,2.8164,90.0,-0.15266567531883E+03
0.9613,2.8164,90.0,-0.15266590171062E+03
0.9713,2.8164,90.0,-0.15266593997941E+03
0.9813,2.8164,90.0,-0.15266580312066E+03
0.9913,2.8164,90.0,-0.15266550336947E+03
1.0013,2.8164,90.0,-0.15266505225006E+03
1.0113,2.8164,90.0,-0.15266446062181E+03
1.0213,2.8164,90.0,-0.15266373872206E+03
1.0313,2.8164,90.0,-0.15266289620577E+03
1.0413,2.8164,90.0,-0.15266194218245E+03
1.0513,2.8164,90.0,-0.15266088525015E+03
1.0613,2.8164,90.0,-0.15265973352801E+03
