2.8147,-25.000000,0.0023421840629964663,0.0017000000000000348,0.03712384329536367,74.10469999999987
2.9147,-25.000000,0.003876397553000288,0.0025999999999999357,0.035508707162460906,70.02230000000009
3.0147,-25.000000,0.0047326207129998465,0.0031000000000001027,0.03386928326816119,66.18129999999974
3.1147,-25.000000,0.0051256304229951866,0.0034000000000000696,0.03213270832827353,62.330099999999675
3.2147,-25.000000,0.005209876923004231,0.0035000000000000586,0.03050542831467229,58.79619999999977
3.3147,-25.000000,0.005094438952994551,0.0036000000000000476,0.028817428897578656,55.261099999999715
3.4147,-25.000000,0.004856334753000624,0.0035000000000000586,0.02691083962791152,51.40299999999979
3.5147,-25.000000,0.004549124473001598,0.0033000000000000806,0.02517426468802375,47.9056999999998
3.6147,-25.000000,0.004209483883002463,0.0031000000000001027,0.022854783474607232,43.43489999999974
3.7147,-25.000000,0.003862112212999591,0.0028999999999999027,0.02147038107497634,40.6275999999998
3.8147,-25.000000,0.0035224734630077137,0.0026999999999999247,0.019928108226265007,37.57420000000002
3.9147,-25.000000,0.0032001752030055286,0.0024999999999999467,0.01815510164428147,34.16439999999966
4.0147,-25.000000,0.0029002443630048447,0.0023999999999999577,0.016697835960459595,31.33759999999984
4.1147,-25.000000,0.0026248022130062054,0.0019000000000000128,0.013455419813955927,25.429599999999937
4.2147,-25.000000,0.002374876882996091,0.0018000000000000238,0.012908945182522724,24.272699999999986
4.3147,-25.000000,0.002149100072998067,0.0017000000000000348,0.01177956427756055,22.092999999999847
4.5147,-25.000000,0.0017646421730006523,0.0014000000000000679,0.009642241274621655,18.016000000000076
4.7147,-25.000000,0.0014572492130042747,0.001100000000000101,0.007820659169844424,14.573899999999867
4.9147,-25.000000,0.0012116164929949491,0.0008999999999999009,0.006084084229956543,11.32629999999972
5.1147,-25.000000,0.0010156302730024436,0.0007999999999999119,0.004833264518009361,8.994400000000041
5.3147,-25.000000,0.0008574547930066956,0.0006999999999999229,0.003922473465620913,7.2763999999997395
5.5147,-25.000000,0.0007302769130035358,0.0005999999999999339,0.003655308090253495,6.730399999999918
5.7147,-25.000000,0.0006263039529983416,0.0004999999999999449,0.003254560027202369,5.9517000000000735
5.9147,-25.000000,0.0005411042029948021,0.00039999999999995595,0.0028902436062467896,5.25610000000006
6.1147,-25.000000,0.00047018021300004875,0.00029999999999996696,0.0021130352415418274,3.8539999999998145
6.3147,-25.000000,0.0004119472829984261,0.00029999999999996696,0.0019187331503656146,3.49369999999999
2.8147,-20.000000,0.0019673661730053027,0.0019000000000000128,0.04402156753212072,87.46270000000004
2.9147,-20.000000,0.003659266672997319,0.0027999999999999137,0.04179923736429225,82.20339999999987
3.0147,-20.000000,0.004625597132999815,0.0034000000000000696,0.039576907196463784,77.24929999999995
3.1147,-20.000000,0.005095197242994232,0.0038000000000000256,0.03767031792679676,72.97820000000002
3.2147,-20.000000,0.005231356113000629,0.0038000000000000256,0.03445218954169005,66.60809999999992
3.3147,-20.000000,0.00515068439300137,0.0040000000000000036,0.032156996089670375,61.884199999999964
3.4147,-20.000000,0.004935614152998369,0.0040000000000000036,0.03119762951448768,59.584699999999884
3.5147,-20.000000,0.004640584352998189,0.0038000000000000256,0.028380249192432094,54.09559999999965
3.6147,-20.000000,0.0043066180629978135,0.0036000000000000476,0.0265950987297503,50.529199999999946
3.7147,-20.000000,0.003959673813000109,0.0033000000000000806,0.024178466470745286,45.85590000000002
3.8147,-20.000000,0.003617554342994822,0.0031000000000001027,0.022696913025526455,42.86959999999999
3.9147,-20.000000,0.0032905859330014664,0.0027999999999999137,0.019381633594831693,36.74519999999984
4.0147,-20.000000,0.002985740952993865,0.0025999999999999357,0.01849513030383987,34.83129999999983
4.1147,-20.000000,0.0027049271629948635,0.0022999999999999687,0.0166249726762685,31.278299999999945
4.2147,-20.000000,0.0024485604729989063,0.0020999999999999908,0.013661865785830618,25.858299999999872
4.3147,-20.000000,0.002217893592998621,0.0019000000000000128,0.013358268768367765,25.05659999999989
4.5147,-20.000000,0.0018231766329961374,0.0016000000000000458,0.010929492628664383,20.441199999999753
4.7147,-20.000000,0.0015065890929975012,0.0013000000000000789,0.008974327836203333,16.71270000000004
4.9147,-20.000000,0.001253149012995891,0.001100000000000101,0.007347047822602315,13.653800000000047
5.1147,-20.000000,0.0010498797330029674,0.0008999999999999009,0.0059262137808757664,10.98239999999987
5.3147,-20.000000,0.0008861382929978845,0.0006999999999999229,0.004553955261943465,8.442399999999907
5.5147,-20.000000,0.0007537074129970733,0.0005999999999999339,0.003631020328856316,6.755200000000059
5.7147,-20.000000,0.0006460122330054219,0.0004999999999999449,0.00335171107279042,6.1698999999998705
5.9147,-20.000000,0.0005575101030075302,0.00029999999999996696,0.002003740315255298,3.768000000000029
6.1147,-20.000000,0.0004850464029999557,0.00039999999999995595,0.002598790469482415,4.746499999999742
6.3147,-20.000000,0.0004240984229966216,0.00029999999999996696,0.00208874748014487,3.822400000000016
2.8147,-17.500000,0.00174713430300244,0.0019000000000000128,0.047215408155830474,93.60770000000002
2.9147,-17.500000,0.0035255835129959223,0.0029999999999998916,0.04495664634590635,88.27569999999969
3.0147,-17.500000,0.004553333323002562,0.0036000000000000476,0.042661452893886787,83.12639999999965
3.1147,-17.500000,0.005065772983002148,0.0040999999999999925,0.039467612270177144,76.59609999999975
3.2147,-17.500000,0.005233413322997649,0.0041999999999999815,0.03787676389867156,72.97159999999985
3.3147,-17.500000,0.005173866803005467,0.0042999999999999705,0.035654433730843094,68.29599999999982
3.4147,-17.500000,0.004971386093004071,0.0041999999999999815,0.03306778714205916,63.14059999999972
3.5147,-17.500000,0.004684793322994096,0.0040000000000000036,0.03074830592864264,58.53899999999976
3.6147,-17.500000,0.004354387402997872,0.0038000000000000256,0.028270954266145454,53.69869999999992
3.7147,-17.500000,0.004008401253003058,0.0036000000000000476,0.026364364996478318,49.896600000000035
3.8147,-17.500000,0.003665368343007458,0.0033000000000000806,0.023741286765598946,44.89019999999982
3.9147,-17.500000,0.0033365916630003767,0.0029999999999998916,0.021227503461006103,40.10149999999976
4.0147,-17.500000,0.003029113853003196,0.0026999999999999247,0.01952736016321377,36.78179999999975
4.1147,-17.500000,0.0027453838330018243,0.0024999999999999467,0.017171447307701815,32.35629999999992
4.2147,-17.500000,0.0024870804830072757,0.0021999999999999797,0.015859908192262018,29.791400000000067
4.3147,-17.500000,0.0022528799029970514,0.0020000000000000018,0.013916887280499446,26.17470000000003
4.5147,-17.500000,0.001853215253007079,0.0017000000000000348,0.011597406067082927,21.69360000000006
4.7147,-17.500000,0.001531929503002516,0.0013000000000000789,0.009277924853666186,17.310599999999795
4.9147,-17.500000,0.0012744012529992688,0.001100000000000101,0.00752920603308016,14.000500000000102
5.1147,-17.500000,0.0010670260329987968,0.0008999999999999009,0.006557695577198763,12.08349999999973
5.3147,-17.500000,0.0009010649429939122,0.0006999999999999229,0.004881840040803498,9.042599999999766
5.5147,-17.500000,0.0007659669130077873,0.0005999999999999339,0.003995336749811673,7.386199999999917
5.7147,-17.500000,0.0006565150030013456,0.0005999999999999339,0.003412430476283035,6.299599999999828
5.9147,-17.500000,0.0005667312830013316,0.0004999999999999449,0.0031695528623125746,5.784899999999652
6.1147,-17.500000,0.00049277643300627,0.00039999999999995595,0.0026959415150705768,4.92009999999982
6.3147,-17.500000,0.00043098254299422933,0.00039999999999995595,0.0023680567362107663,4.296899999999823
